tweet_id,topic,likes,retweets,replies,virality_score,temporal_decay,Engagement,Followers,Timestamp,user_activity,location,content,hashtags
tweet_2589,shows,1362,889,1012,0.588277806,0.402709004,4050,326910,8/26/2023 19:18,89,London,Fans eagerly await the season finale of the hit series.,#SeriesFinale
tweet_2590,AI,6672,2242,2171,0.580703501,0.676979113,12265,120610,8/20/2023 0:11,40,Berlin,Celebrity news: an iconic actor returns to the big screen.,#SeriesFinale
tweet_2591,economy,3394,2194,749,0.066347511,0.290392178,11488,982036,7/26/2023 11:22,9,Berlin,Breaking records and making history in athletics.,#Athletics
tweet_2592,movies,3653,4344,2129,0.927207722,0.674329478,13332,699923,11/25/2023 4:59,20,Mumbai,Global trade talks set to resume next month.,"#Finance, #Trade"
tweet_2593,jobs,8768,4158,2044,0.361633806,0.253375273,7563,954254,5/7/2023 0:17,50,New York,Travel tips for budget-friendly adventures abroad.,#Explore
tweet_2594,influencer,9125,3993,1564,0.368216106,0.708985989,11356,620687,12/15/2023 16:37,63,San Francisco,Election campaigns are heating up ahead of the big day.,"#Elections, #PolicyChange, #Politics"
tweet_2595,economy,4280,93,2347,0.025705722,0.160610161,13445,863170,8/4/2023 23:44,17,Mumbai,New breakthroughs in cancer research bring hope.,#Wellness
tweet_2596,shows,1284,3815,258,0.225187139,0.520476167,10427,298482,3/9/2023 13:30,96,Tokyo,The new policy is sparking debates across the nation.,"#PolicyChange, #Elections"
tweet_2597,sports,5987,3847,1843,0.285391534,0.757729477,4559,305670,7/14/2023 18:25,55,Mumbai,Election campaigns are heating up ahead of the big day.,"#Elections, #Politics"
tweet_2598,big companies,282,1330,1943,0.811630135,0.885493976,11397,327866,1/3/2023 0:37,26,Berlin,An incredible comeback by the home team last night!,"#Championship, #Sports"
tweet_2599,sports,261,4650,1570,0.845655883,0.045825541,13904,46255,4/9/2023 3:47,27,Mumbai,The future of online learning: trends to watch.,"#Research, #Learning, #Scholarships"
tweet_2600,big companies,6727,1396,1145,0.139330267,0.922373057,16283,465826,7/13/2023 11:14,16,London,The latest smartphone features are game-changing!,#Future
tweet_2601,AI,639,827,941,0.140871861,0.554390028,8853,751330,6/7/2023 16:38,35,Berlin,Top destinations for 2024: where will you go?,"#Adventure, #Travel, #Explore"
tweet_2602,sports,991,3082,2996,0.37541059,0.286451876,8111,510698,11/4/2023 14:34,36,Dubai,New breakthroughs in cancer research bring hope.,"#Wellness, #MentalHealth, #Health"
tweet_2603,sports,4463,3745,673,0.824564905,0.267639935,10378,54073,12/20/2023 4:21,16,Berlin,New research methods revolutionize academic studies.,#Education
tweet_2604,internet,5739,1276,980,0.126176396,0.232449502,12486,888911,8/1/2023 0:49,51,Berlin,Tips for maintaining mental health during stressful times.,#Research
tweet_2605,jobs,4421,566,1352,0.721519157,0.408801864,6704,880772,8/19/2023 15:07,100,Mumbai,Top destinations for 2024: where will you go?,"#Travel, #Explore, #Destinations"
tweet_2606,AI,1199,3180,1938,0.525103833,0.82280423,5897,656169,3/17/2023 21:44,52,London,The latest smartphone features are game-changing!,"#Tech, #Future"
tweet_2607,movies,8124,2774,2717,0.358251548,0.646003206,10744,695735,3/17/2023 8:09,100,San Francisco,The latest smartphone features are game-changing!,"#AI, #Future"
tweet_2608,AI,8152,4616,1719,0.358018631,0.343792985,11449,630896,8/29/2023 16:15,8,Sydney,Airline industry announces new routes and services.,"#Adventure, #Explore"
tweet_2609,jobs,1355,2364,1970,0.771392611,0.149546389,9551,735701,5/7/2023 15:40,98,Sydney,The latest smartphone features are game-changing!,"#Tech, #Future"
tweet_2610,internet,7702,4353,2027,0.769840182,0.301630084,12513,134104,10/12/2023 4:43,52,New York,New breakthroughs in cancer research bring hope.,#Research
tweet_2611,economy,8372,581,456,0.566616049,0.437547811,4433,347567,8/10/2023 17:33,45,Sydney,The blockbuster movie breaks box office records!,#Movies
tweet_2612,AI,6507,2461,925,0.343526324,0.350812337,12046,567469,1/4/2023 8:36,10,Mumbai,Airline industry announces new routes and services.,"#Explore, #Travel"
tweet_2613,movies,600,1794,2290,0.289855929,0.755481174,15095,623083,8/27/2023 18:45,35,Sydney,Top destinations for 2024: where will you go?,"#Adventure, #Explore"
tweet_2614,jobs,8750,1408,2477,0.11007307,0.115773793,8402,993182,3/2/2023 14:11,31,Sydney,Health trends: the rise of plant-based diets.,#Research
tweet_2615,AI,9443,1500,566,0.348024956,0.557022823,11608,306250,9/30/2023 7:59,58,Berlin,Travel tips for budget-friendly adventures abroad.,"#Travel, #Adventure"
tweet_2616,sports,1899,805,2212,0.265169817,0.448649406,13730,45702,3/16/2023 15:37,51,New York,Stock markets experience major fluctuations today.,"#Trade, #Economy"
tweet_2617,shows,7181,3093,1319,0.712714584,0.777869496,4670,989291,10/31/2023 1:57,7,Sydney,The future of online learning: trends to watch.,"#Education, #Scholarships, #Learning"
tweet_2618,internet,8265,4078,345,0.69927731,0.773154082,14216,13613,5/26/2023 17:33,90,London,The latest smartphone features are game-changing!,"#Innovation, #AI"
tweet_2619,big companies,8675,4605,2723,0.705097574,0.305434321,13068,802041,9/27/2023 14:57,25,Sydney,Airline industry announces new routes and services.,"#Explore, #Destinations, #Adventure"
tweet_2620,big companies,8713,4683,2247,0.020939307,0.799040509,10649,38638,5/14/2023 9:14,73,Berlin,Celebrity news: an iconic actor returns to the big screen.,"#Movies, #SeriesFinale"
tweet_2621,AI,8696,657,1275,0.583465671,0.808410197,15354,935593,11/18/2023 19:34,19,Sydney,Fans eagerly await the season finale of the hit series.,"#BoxOffice, #Celebrities"
tweet_2622,big companies,2250,2200,232,0.201587543,0.563985942,10569,927546,10/16/2023 20:36,85,Sydney,New research methods revolutionize academic studies.,#Research
tweet_2623,movies,1965,2679,237,0.650490568,0.896662269,9360,363573,5/14/2023 17:51,34,London,Election campaigns are heating up ahead of the big day.,"#PolicyChange, #Politics, #Elections"
tweet_2624,economy,4127,389,483,0.777088864,0.213703828,9809,105013,8/4/2023 10:28,38,Berlin,New research methods revolutionize academic studies.,#Education
tweet_2625,AI,3723,320,1673,0.638507311,0.399334366,11863,47052,4/25/2023 22:32,11,Sydney,Airline industry announces new routes and services.,#Travel
tweet_2626,movies,1920,1819,512,0.872663908,0.054696472,4475,800295,9/27/2023 21:06,90,Sydney,Election campaigns are heating up ahead of the big day.,"#Debate, #PolicyChange, #Elections"
tweet_2627,politics,3935,4460,2251,0.252039567,0.540731638,5230,109652,2/21/2023 13:25,1,London,Celebrity news: an iconic actor returns to the big screen.,#BoxOffice
tweet_2628,movies,87,1262,1544,0.787881329,0.228164882,12342,482568,4/28/2023 3:23,93,Sydney,Top destinations for 2024: where will you go?,"#Destinations, #Explore"
tweet_2629,influencer,8871,2244,2034,0.355809914,0.685274322,11730,925024,7/2/2023 17:27,99,London,Top destinations for 2024: where will you go?,"#Travel, #Destinations, #Adventure"
tweet_2630,jobs,1165,3657,1011,0.14425115,0.212040595,2810,821246,11/28/2023 19:16,93,Mumbai,New research methods revolutionize academic studies.,"#Learning, #Scholarships, #Education"
tweet_2631,shows,6072,4526,2488,0.084982225,0.366354067,10677,900164,2/15/2023 18:50,23,New York,Fans eagerly await the season finale of the hit series.,"#SeriesFinale, #BoxOffice"
tweet_2632,shows,3195,3981,335,0.281967882,0.987210197,9511,711367,9/28/2023 4:35,15,San Francisco,Health trends: the rise of plant-based diets.,#Wellness
tweet_2633,AI,6075,2403,204,0.171652844,0.6561709,8214,253981,3/29/2023 4:08,36,New York,New breakthroughs in cancer research bring hope.,"#Wellness, #MentalHealth"
tweet_2634,economy,749,265,111,0.006286929,0.054583479,2721,814671,5/6/2023 10:25,53,Mumbai,Travel tips for budget-friendly adventures abroad.,"#Explore, #Travel"
tweet_2635,economy,7529,2698,220,0.190565054,0.551490099,5433,426216,3/27/2023 9:31,12,San Francisco,Scholarship opportunities expand access to higher education.,"#Education, #Scholarships"
tweet_2636,shows,4696,3896,978,0.790350204,0.016977721,14802,709702,2/10/2023 11:49,19,New York,Airline industry announces new routes and services.,#Explore
tweet_2637,shows,6481,3960,615,0.824075141,0.026782693,14213,1395,3/16/2023 2:45,95,Tokyo,Airline industry announces new routes and services.,#Travel
tweet_2638,internet,7510,49,1956,0.824095881,0.629311103,9760,476351,8/15/2023 21:17,11,Sydney,Unemployment rates show signs of recovery.,#StockMarket
tweet_2639,AI,8524,3551,698,0.906332059,0.11911862,10207,577921,4/21/2023 19:13,98,San Francisco,Global trade talks set to resume next month.,"#Trade, #Finance"
tweet_2640,internet,7475,2148,907,0.541186644,0.863755337,9654,668412,7/31/2023 7:15,7,Mumbai,Scholarship opportunities expand access to higher education.,#Education
tweet_2641,internet,2290,3704,1426,0.940178423,0.873894812,10523,877138,6/19/2023 9:54,91,San Francisco,New research methods revolutionize academic studies.,"#Scholarships, #Learning"
tweet_2642,sports,5420,585,1562,0.44870313,0.446644497,8548,606911,8/24/2023 23:08,100,Mumbai,Tips for maintaining mental health during stressful times.,#MentalHealth
tweet_2643,big companies,6273,4678,2253,0.406444172,0.012704463,4041,475095,12/15/2023 6:09,78,Tokyo,AI is revolutionizing industries worldwide.,"#Tech, #Innovation"
tweet_2644,influencer,8335,1975,1248,0.979791766,0.599260424,10763,266880,10/9/2023 2:45,86,San Francisco,Breaking records and making history in athletics.,#Sports
tweet_2645,influencer,7572,2063,644,0.908462972,0.233455648,9093,676173,4/9/2023 15:09,20,Dubai,Airline industry announces new routes and services.,#Explore
tweet_2646,sports,1194,3015,1143,0.733023386,0.926386679,11877,37167,7/4/2023 21:56,46,Mumbai,Health trends: the rise of plant-based diets.,"#MentalHealth, #Research"
tweet_2647,economy,1605,2880,863,0.489143028,0.613900579,6070,255642,10/7/2023 8:17,62,Mumbai,New research methods revolutionize academic studies.,#Education
tweet_2648,AI,4325,104,2594,0.839131318,0.81337671,6615,716970,8/13/2023 5:01,8,Berlin,Scholarship opportunities expand access to higher education.,"#Research, #Education"
tweet_2649,sports,5181,1868,2025,0.617561406,0.072899226,7283,677815,9/7/2023 0:44,54,San Francisco,The championship finals are set for this weekend.,"#TeamSpirit, #Athletics"
tweet_2650,politics,911,1822,2008,0.468454781,0.152956258,3721,974211,6/23/2023 14:01,13,New York,Airline industry announces new routes and services.,"#Explore, #Destinations"
tweet_2651,influencer,3212,1828,2632,0.108904514,0.440078134,9530,987096,7/17/2023 7:37,4,Tokyo,Breaking records and making history in athletics.,"#Championship, #Athletics, #TeamSpirit"
tweet_2652,internet,4668,3396,2869,0.013780415,0.229985475,6468,583435,12/22/2023 21:25,82,London,Travel tips for budget-friendly adventures abroad.,#Adventure
tweet_2653,AI,4796,257,2352,0.105829523,0.462831046,4893,913262,12/26/2023 21:45,45,London,New breakthroughs in cancer research bring hope.,"#MentalHealth, #Health, #Wellness"
tweet_2654,sports,2182,2332,377,0.797368803,0.330180321,8238,692674,7/4/2023 4:08,32,Dubai,Health trends: the rise of plant-based diets.,"#Wellness, #Research"
tweet_2655,economy,3797,810,2878,0.309643,0.071525532,8349,928743,11/21/2023 7:09,15,Sydney,The future of online learning: trends to watch.,"#Research, #Scholarships, #Education"
tweet_2656,big companies,7554,505,561,0.670074997,0.076792979,9927,293014,10/11/2023 20:10,55,Dubai,Global trade talks set to resume next month.,"#Economy, #StockMarket, #Trade"
tweet_2657,big companies,3115,4060,2284,0.043818632,0.510319347,7743,417987,5/1/2023 20:49,48,Tokyo,Health trends: the rise of plant-based diets.,"#Wellness, #MentalHealth"
tweet_2658,internet,2170,3473,744,0.859021822,0.94542991,9792,411800,5/7/2023 3:41,19,Sydney,An incredible comeback by the home team last night!,#Championship
tweet_2659,politics,6507,3795,286,0.391436037,0.591132357,14311,201499,11/6/2023 10:40,6,San Francisco,The new policy is sparking debates across the nation.,"#Debate, #Politics, #PolicyChange"
tweet_2660,AI,6942,3839,186,0.633519346,0.76245719,12379,102328,7/6/2023 2:51,24,Sydney,Health trends: the rise of plant-based diets.,#Wellness
tweet_2661,movies,477,3552,119,0.180503468,0.061288277,1985,792841,11/6/2023 7:47,26,New York,Scholarship opportunities expand access to higher education.,#Learning
tweet_2662,jobs,9886,4373,767,0.089533138,0.315705217,5558,197861,7/25/2023 18:34,81,Mumbai,Government initiatives for renewable energy gain momentum.,"#Elections, #Politics"
tweet_2663,politics,4708,2105,1699,0.848296979,0.827334995,5580,533647,1/22/2023 17:27,35,Tokyo,Top destinations for 2024: where will you go?,"#Adventure, #Explore, #Destinations"
tweet_2664,economy,3227,3796,1714,0.252826116,0.361158057,11788,876037,4/19/2023 18:19,82,London,The new policy is sparking debates across the nation.,"#Debate, #PolicyChange, #Politics"
tweet_2665,influencer,1208,843,2774,0.004918467,0.358564565,8912,605278,4/2/2023 17:33,10,Berlin,Election campaigns are heating up ahead of the big day.,"#PolicyChange, #Debate, #Elections"
tweet_2666,economy,3928,3367,873,0.162722812,0.062579574,5517,481943,12/28/2023 7:13,63,New York,Tech conferences highlight innovations in AI and VR.,"#Tech, #Innovation, #AI"
tweet_2667,jobs,8592,3783,2202,0.015018706,0.117150296,8097,781314,9/22/2023 23:59,48,New York,Election campaigns are heating up ahead of the big day.,"#Elections, #Debate, #Politics"
tweet_2668,movies,6475,3479,2860,0.082083285,0.178293519,12356,734646,12/3/2023 11:17,58,Berlin,The championship finals are set for this weekend.,"#TeamSpirit, #Sports"
tweet_2669,jobs,3757,4376,2254,0.958419652,0.321216747,5979,983113,3/30/2023 15:07,46,San Francisco,Election campaigns are heating up ahead of the big day.,#Elections
tweet_2670,internet,7099,1630,1796,0.742148556,0.09188733,9247,480058,5/1/2023 14:28,15,San Francisco,An incredible comeback by the home team last night!,"#Sports, #Championship"
tweet_2671,AI,4622,3222,2904,0.930531364,0.599246121,13820,418177,10/21/2023 20:34,48,Dubai,Tech conferences highlight innovations in AI and VR.,"#AI, #Innovation, #Tech"
tweet_2672,internet,5666,4971,46,0.261834782,0.71100842,6384,506491,3/28/2023 22:51,58,London,Government initiatives for renewable energy gain momentum.,"#PolicyChange, #Debate, #Politics"
tweet_2673,sports,9946,1490,2945,0.427699569,0.455684421,5880,152889,11/6/2023 13:42,8,New York,Global trade talks set to resume next month.,"#StockMarket, #Finance, #Economy"
tweet_2674,influencer,5151,2530,773,0.361740058,0.058946311,10705,508173,8/31/2023 3:55,24,Dubai,The future of online learning: trends to watch.,#Education
tweet_2675,internet,6884,4294,1181,0.758421075,0.579690922,12364,69083,2/20/2023 12:19,63,Berlin,Global trade talks set to resume next month.,"#Trade, #Finance, #Economy"
tweet_2676,economy,5069,4629,414,0.175746552,0.868721216,8838,15216,2/4/2023 6:34,90,New York,The championship finals are set for this weekend.,"#Championship, #Athletics, #Sports"
tweet_2677,economy,6782,4735,1612,0.458451289,0.968020715,4118,487595,10/27/2023 20:07,62,New York,Airline industry announces new routes and services.,#Travel
tweet_2678,influencer,1301,3073,2449,0.464560341,0.941448546,5132,230927,1/27/2023 5:13,83,San Francisco,Unemployment rates show signs of recovery.,#Economy
tweet_2679,AI,940,3587,2234,0.29756358,0.575148432,8649,489898,1/30/2023 7:57,60,Mumbai,Stock markets experience major fluctuations today.,#Economy
tweet_2680,movies,2076,1632,1750,0.014081321,0.774228093,2777,826955,12/25/2023 8:48,60,Mumbai,Breaking records and making history in athletics.,"#Championship, #TeamSpirit"
tweet_2681,sports,6514,4883,1684,0.96330794,0.261565439,5479,611002,11/23/2023 12:42,38,New York,Travel tips for budget-friendly adventures abroad.,"#Travel, #Explore, #Destinations"
tweet_2682,sports,8940,2587,2766,0.777301888,0.030616394,7713,625394,6/10/2023 6:48,93,Tokyo,Government initiatives for renewable energy gain momentum.,"#Politics, #PolicyChange, #Debate"
tweet_2683,shows,4738,1847,1128,0.405117998,0.732465581,4226,722858,11/26/2023 7:57,24,Dubai,Election campaigns are heating up ahead of the big day.,#PolicyChange
tweet_2684,internet,2124,1806,1448,0.454147514,0.988925212,13561,177103,10/30/2023 2:14,8,San Francisco,An incredible comeback by the home team last night!,"#TeamSpirit, #Championship, #Sports"
tweet_2685,AI,6845,2920,989,0.725671329,0.470023164,3209,350185,4/16/2023 8:50,71,San Francisco,The new policy is sparking debates across the nation.,"#Debate, #Elections"
tweet_2686,jobs,4202,3947,2130,0.487079486,0.83777008,11467,250589,7/30/2023 9:07,12,Dubai,Election campaigns are heating up ahead of the big day.,#Elections
tweet_2687,politics,2037,129,482,0.958973343,0.654621934,8177,187877,4/17/2023 13:31,38,San Francisco,Scholarship opportunities expand access to higher education.,#Research
tweet_2688,internet,7864,4206,483,0.393887887,0.50926095,7105,472554,4/10/2023 8:42,65,Sydney,The latest smartphone features are game-changing!,"#Innovation, #Future"
